10.1.1.26.2631,10.1.1.43.3498,0.0768373223272
10.1.1.12.8585,10.1.1.55.7328,0.230662097241
10.1.1.12.8585,10.1.1.103.7226,0.269337902759
10.1.1.12.8585,10.1.1.167.3624,0.308013708277
10.1.1.12.8585,10.1.1.41.589,0.191986291723
10.1.1.127.97,10.1.1.100.1923,1.0
10.1.1.36.5049,10.1.1.38.1654,0.293866845515
10.1.1.36.5049,10.1.1.31.6777,0.353066577242
10.1.1.36.5049,10.1.1.100.1923,0.353066577242
10.1.1.129.4377,10.1.1.100.1923,0.272877057223
10.1.1.129.4377,10.1.1.35.7936,0.227122942777
10.1.1.129.4377,10.1.1.18.1281,0.227122942777
10.1.1.129.4377,10.1.1.134.904,0.272877057223
10.1.1.106.4101,10.1.1.43.3568,0.0833333333333
10.1.1.106.4101,10.1.1.35.6675,0.0833333333333
10.1.1.106.4101,10.1.1.137.3807,0.0833333333333
10.1.1.106.4101,10.1.1.35.657,0.0833333333333
10.1.1.106.4101,10.1.1.132.18,0.0833333333333
10.1.1.106.4101,10.1.1.48.6302,0.0833333333333
10.1.1.106.4101,10.1.1.43.5957,0.0833333333333
10.1.1.106.4101,10.1.1.104.2901,0.0833333333333
10.1.1.106.4101,10.1.1.104.6528,0.0833333333333
10.1.1.106.4101,10.1.1.52.9057,0.0833333333333
10.1.1.106.4101,10.1.1.100.1923,0.0833333333333
10.1.1.106.4101,10.1.1.55.7817,0.0833333333333
10.1.1.16.2929,10.1.1.52.9627,0.166465400271
10.1.1.16.2929,10.1.1.50.1464,0.300603799186
10.1.1.16.2929,10.1.1.210.3789,0.2
10.1.1.16.2929,10.1.1.45.9111,0.166465400271
10.1.1.16.2929,10.1.1.43.470,0.166465400271
10.1.1.127.3289,10.1.1.128.5452,0.128975820719
10.1.1.127.3289,10.1.1.135.457,0.177560448201
10.1.1.127.3289,10.1.1.22.8554,0.145170696547
10.1.1.127.3289,10.1.1.100.1923,0.128975820719
10.1.1.127.3289,10.1.1.138.1386,0.112780944892
10.1.1.127.3289,10.1.1.123.5653,0.177560448201
10.1.1.127.3289,10.1.1.140.5762,0.128975820719
10.1.1.48.4245,10.1.1.100.1923,0.413578476967
10.1.1.48.4245,10.1.1.224.2539,0.586421523033
10.1.1.49.4518,10.1.1.126.5885,0.0918743960952
10.1.1.49.4518,10.1.1.121.1027,0.0611265701525
10.1.1.49.4518,10.1.1.144.9231,0.0508772948382
10.1.1.49.4518,10.1.1.100.1923,0.0611265701525
10.1.1.49.4518,10.1.1.15.9600,0.081625120781
10.1.1.49.4518,10.1.1.32.7807,0.102123671409
10.1.1.49.4518,10.1.1.15.1901,0.112372946724
10.1.1.49.4518,10.1.1.22.2445,0.0713758454667
10.1.1.49.4518,10.1.1.141.162,0.0918743960952
10.1.1.49.4518,10.1.1.100.3006,0.081625120781
10.1.1.49.4518,10.1.1.17.8550,0.122622222038
10.1.1.49.4518,10.1.1.36.9452,0.0713758454667
10.1.1.69.515,10.1.1.133.4884,0.104626726108
10.1.1.69.515,10.1.1.64.7507,0.0696110470937
10.1.1.69.515,10.1.1.217.2021,0.116298619113
10.1.1.69.515,10.1.1.44.5270,0.0812829400986
10.1.1.69.515,10.1.1.100.1923,0.151314298128
10.1.1.69.515,10.1.1.57.5225,0.0929548331035
10.1.1.69.515,10.1.1.15.3956,0.104626726108
10.1.1.69.515,10.1.1.44.5748,0.162986191133
10.1.1.69.515,10.1.1.42.6732,0.116298619113
10.1.1.227.1856,10.1.1.100.1923,1.0
10.1.1.38.6239,10.1.1.54.6958,0.1
10.1.1.38.6239,10.1.1.100.1923,0.1
10.1.1.38.6239,10.1.1.129.1767,0.1
10.1.1.38.6239,10.1.1.140.3539,0.1
10.1.1.38.6239,10.1.1.17.1912,0.1
10.1.1.38.6239,10.1.1.120.9511,0.1
10.1.1.38.6239,10.1.1.49.3166,0.1
10.1.1.38.6239,10.1.1.10.3688,0.1
10.1.1.38.6239,10.1.1.25.505,0.1
10.1.1.38.6239,10.1.1.132.432,0.1
10.1.1.23.1932,10.1.1.150.1349,0.600825646051
10.1.1.23.1932,10.1.1.1.5124,0.228247067623
10.1.1.23.1932,10.1.1.10.6310,0.170927286326
10.1.1.67.4411,10.1.1.117.1928,0.454245885555
10.1.1.67.4411,10.1.1.161.2547,0.545754114445
10.1.1.107.4597,10.1.1.37.2915,0.158019901455
10.1.1.107.4597,10.1.1.100.6020,0.158019901455
10.1.1.107.4597,10.1.1.100.1923,0.184435822618
10.1.1.107.4597,10.1.1.125.8216,0.0655641773816
10.1.1.107.4597,10.1.1.177.5797,0.105188059127
10.1.1.107.4597,10.1.1.37.8311,0.0919800985453
10.1.1.107.4597,10.1.1.136.3125,0.158019901455
10.1.1.107.4597,10.1.1.20.4967,0.0787721379635
10.1.1.34.7013,10.1.1.100.1923,0.189321482981
10.1.1.34.7013,10.1.1.54.2169,0.134949923827
10.1.1.34.7013,10.1.1.37.234,0.162135703404
10.1.1.34.7013,10.1.1.119.8734,0.162135703404
10.1.1.34.7013,10.1.1.43.8737,0.189321482981
10.1.1.34.7013,10.1.1.101.6902,0.162135703404
10.1.1.43.9212,10.1.1.134.4847,0.122253140305
10.1.1.43.9212,10.1.1.54.2434,0.204247342819
10.1.1.43.9212,10.1.1.160.8518,0.224745893447
10.1.1.43.9212,10.1.1.100.1923,0.142751690933
10.1.1.43.9212,10.1.1.97.1841,0.18374879219
10.1.1.43.9212,10.1.1.142.5765,0.122253140305
10.1.1.21.3675,10.1.1.109.3764,0.466505847755
10.1.1.21.3675,10.1.1.28.7186,0.533494152245
10.1.1.17.213,10.1.1.30.1027,0.0833333333333
10.1.1.17.213,10.1.1.15.8793,0.0833333333333
10.1.1.17.213,10.1.1.100.1923,0.0833333333333
10.1.1.17.213,10.1.1.31.3763,0.0833333333333
10.1.1.17.213,10.1.1.153.5943,0.0833333333333
10.1.1.17.213,10.1.1.37.234,0.0833333333333
10.1.1.17.213,10.1.1.119.8734,0.0833333333333
10.1.1.17.213,10.1.1.43.8973,0.0833333333333
10.1.1.17.213,10.1.1.117.423,0.0833333333333
10.1.1.17.213,10.1.1.24.6195,0.0833333333333
10.1.1.17.213,10.1.1.23.9684,0.0833333333333
10.1.1.17.213,10.1.1.110.1304,0.0833333333333
10.1.1.23.8873,10.1.1.100.1923,0.5
10.1.1.23.8873,10.1.1.184.5197,0.5
10.1.1.56.4061,10.1.1.100.1923,1.0
10.1.1.37.9468,10.1.1.38.4239,0.333836499322
10.1.1.37.9468,10.1.1.144.2784,0.25
10.1.1.37.9468,10.1.1.120.8977,0.208081750339
10.1.1.37.9468,10.1.1.100.1923,0.208081750339
10.1.1.45.1001,10.1.1.100.1923,1.0
10.1.1.17.5031,10.1.1.12.1680,0.2
10.1.1.17.5031,10.1.1.9.1375,0.2
10.1.1.17.5031,10.1.1.51.7438,0.2
10.1.1.17.5031,10.1.1.84.6686,0.2
10.1.1.17.5031,10.1.1.28.7820,0.2
10.1.1.17.5030,10.1.1.100.1923,0.161252587652
10.1.1.17.5030,10.1.1.31.364,0.193737061742
10.1.1.17.5030,10.1.1.38.8230,0.161252587652
10.1.1.17.5030,10.1.1.17.703,0.161252587652
10.1.1.17.5030,10.1.1.76.6308,0.161252587652
10.1.1.17.5030,10.1.1.17.998,0.161252587652
10.1.1.77.5811,10.1.1.100.1923,0.333333333333
10.1.1.77.5811,10.1.1.15.2644,0.333333333333
10.1.1.77.5811,10.1.1.18.1060,0.333333333333
10.1.1.41.947,10.1.1.137.1105,0.667336207091
10.1.1.41.947,10.1.1.106.9603,0.332663792909
10.1.1.47.5088,10.1.1.100.1923,0.2
10.1.1.47.5088,10.1.1.57.4759,0.2
10.1.1.47.5088,10.1.1.57.3548,0.2
10.1.1.47.5088,10.1.1.130.9013,0.2
10.1.1.47.5088,10.1.1.167.3624,0.2
10.1.1.3.3832,10.1.1.11.2024,0.166666666667
10.1.1.3.3832,10.1.1.10.8228,0.166666666667
10.1.1.3.3832,10.1.1.2.5050,0.166666666667
10.1.1.3.3832,10.1.1.110.2186,0.166666666667
10.1.1.3.3832,10.1.1.122.9489,0.166666666667
10.1.1.3.3832,10.1.1.116.1850,0.166666666667
10.1.1.123.6993,10.1.1.76.4438,0.125
10.1.1.123.6993,10.1.1.18.3853,0.125
10.1.1.123.6993,10.1.1.137.5286,0.125
10.1.1.123.6993,10.1.1.127.6527,0.125
10.1.1.123.6993,10.1.1.31.6764,0.125
10.1.1.123.6993,10.1.1.100.1923,0.125
10.1.1.123.6993,10.1.1.27.3417,0.125
10.1.1.123.6993,10.1.1.36.2519,0.125
10.1.1.15.2047,10.1.1.35.7175,0.368621697739
10.1.1.15.2047,10.1.1.56.8987,0.31568915113
10.1.1.15.2047,10.1.1.83.1859,0.31568915113
10.1.1.104.5938,10.1.1.100.1923,1.0
10.1.1.11.2741,10.1.1.18.7905,0.469208713414
10.1.1.11.2741,10.1.1.100.1923,0.312429428706
10.1.1.11.2741,10.1.1.27.7641,0.218361857881
10.1.1.11.2745,10.1.1.26.1457,0.142857142857
10.1.1.11.2745,10.1.1.112.9002,0.238670284939
10.1.1.11.2745,10.1.1.120.944,0.118903857337
10.1.1.11.2745,10.1.1.100.1923,0.142857142857
10.1.1.11.2745,10.1.1.31.9640,0.118903857337
10.1.1.11.2745,10.1.1.57.9465,0.118903857337
10.1.1.11.2745,10.1.1.43.1289,0.118903857337
10.1.1.15.8405,10.1.1.62.360,0.0656578630489
10.1.1.15.8405,10.1.1.19.3770,0.105338363972
10.1.1.15.8405,10.1.1.43.9239,0.0656578630489
10.1.1.15.8405,10.1.1.54.4858,0.118565197613
10.1.1.15.8405,10.1.1.31.7968,0.0788846966899
10.1.1.15.8405,10.1.1.32.8779,0.118565197613
10.1.1.15.8405,10.1.1.36.3224,0.0788846966899
10.1.1.15.8405,10.1.1.54.6954,0.0656578630489
10.1.1.15.8405,10.1.1.47.9649,0.105338363972
10.1.1.15.8405,10.1.1.32.2269,0.105338363972
10.1.1.15.8405,10.1.1.49.3156,0.092111530331
10.1.1.30.8357,10.1.1.55.6234,0.152105518978
10.1.1.30.8357,10.1.1.22.3220,0.195788962043
10.1.1.30.8357,10.1.1.100.1923,0.130263797446
10.1.1.30.8357,10.1.1.39.9525,0.130263797446
10.1.1.30.8357,10.1.1.24.8244,0.239472405108
10.1.1.30.8357,10.1.1.17.9330,0.152105518978
10.1.1.30.3875,10.1.1.48.2488,0.068405148371
10.1.1.30.3875,10.1.1.42.6662,0.0941730685355
10.1.1.30.3875,10.1.1.100.1923,0.068405148371
10.1.1.30.3875,10.1.1.30.1899,0.0426372282066
10.1.1.30.3875,10.1.1.41.3576,0.0426372282066
10.1.1.30.3875,10.1.1.103.7226,0.0769944550925
10.1.1.30.3875,10.1.1.51.6297,0.068405148371
10.1.1.30.3875,10.1.1.43.3300,0.085583761814
10.1.1.30.3875,10.1.1.48.7959,0.0598158416495
10.1.1.30.3875,10.1.1.130.9013,0.0426372282066
10.1.1.30.3875,10.1.1.108.8901,0.0426372282066
10.1.1.30.3875,10.1.1.167.3624,0.0598158416495
10.1.1.30.3875,10.1.1.49.2038,0.068405148371
10.1.1.30.3875,10.1.1.31.1365,0.0512265349281
10.1.1.30.3875,10.1.1.45.2363,0.068405148371
10.1.1.30.3875,10.1.1.67.7814,0.0598158416495
10.1.1.31.9561,10.1.1.31.15,0.0892163706968
10.1.1.31.9561,10.1.1.46.9041,0.0892163706968
10.1.1.31.9561,10.1.1.34.3676,0.0892163706968
10.1.1.31.9561,10.1.1.158.8800,0.0892163706968
10.1.1.31.9561,10.1.1.35.6374,0.107189086202
10.1.1.31.9561,10.1.1.29.4106,0.0892163706968
10.1.1.31.9561,10.1.1.105.1944,0.125161801707
10.1.1.31.9561,10.1.1.37.2027,0.107189086202
10.1.1.31.9561,10.1.1.56.9741,0.107189086202
10.1.1.31.9561,10.1.1.126.8700,0.107189086202
10.1.1.203.4419,10.1.1.100.1923,0.0381552614515
10.1.1.203.4419,10.1.1.172.5434,0.0381552614515
10.1.1.203.4419,10.1.1.177.5797,0.0381552614515
10.1.1.203.4419,10.1.1.224.4887,0.0381552614515
10.1.1.203.4419,10.1.1.79.9911,0.0458416720703
10.1.1.203.4419,10.1.1.35.6098,0.0381552614515
10.1.1.203.4419,10.1.1.122.7350,0.0381552614515
10.1.1.203.4419,10.1.1.101.3984,0.0381552614515
10.1.1.203.4419,10.1.1.56.5898,0.0381552614515
10.1.1.203.4419,10.1.1.187.9099,0.0381552614515
10.1.1.203.4419,10.1.1.84.7924,0.0381552614515
10.1.1.203.4419,10.1.1.36.8755,0.0381552614515
10.1.1.203.4419,10.1.1.131.2105,0.0381552614515
10.1.1.203.4419,10.1.1.10.5164,0.0381552614515
10.1.1.203.4419,10.1.1.91.5811,0.0458416720703
10.1.1.203.4419,10.1.1.103.6208,0.0381552614515
10.1.1.203.4419,10.1.1.36.6890,0.0381552614515
10.1.1.203.4419,10.1.1.43.5909,0.0381552614515
10.1.1.203.4419,10.1.1.90.4538,0.0381552614515
10.1.1.203.4419,10.1.1.138.626,0.0458416720703
10.1.1.203.4419,10.1.1.37.1850,0.0535280826892
10.1.1.203.4419,10.1.1.34.3119,0.0381552614515
10.1.1.203.4419,10.1.1.45.936,0.0381552614515
10.1.1.203.4419,10.1.1.188.287,0.0458416720703
10.1.1.203.4419,10.1.1.36.700,0.0381552614515
10.1.1.20.4260,10.1.1.110.4050,0.2
10.1.1.20.4260,10.1.1.100.1923,0.2
10.1.1.20.4260,10.1.1.1.4458,0.2
10.1.1.20.4260,10.1.1.184.4759,0.2
10.1.1.20.4260,10.1.1.20.4565,0.2
10.1.1.16.6346,10.1.1.64.9246,0.192834762587
10.1.1.16.6346,10.1.1.100.1923,0.807165237413
10.1.1.33.1118,10.1.1.100.1923,0.0846520870636
10.1.1.33.1118,10.1.1.52.8564,0.10170532366
10.1.1.33.1118,10.1.1.30.7577,0.10170532366
10.1.1.33.1118,10.1.1.53.8617,0.0846520870636
10.1.1.33.1118,10.1.1.51.3761,0.10170532366
10.1.1.33.1118,10.1.1.18.4442,0.118758560256
10.1.1.33.1118,10.1.1.85.5082,0.0846520870636
10.1.1.33.1118,10.1.1.45.5549,0.135811796852
10.1.1.33.1118,10.1.1.55.846,0.0846520870636
10.1.1.33.1118,10.1.1.33.3797,0.10170532366
10.1.1.54.5941,10.1.1.53.8258,0.374434791444
10.1.1.54.5941,10.1.1.50.4936,0.625565208556
10.1.1.55.8832,10.1.1.79.8458,0.204247342819
10.1.1.55.8832,10.1.1.100.1923,0.18374879219
10.1.1.55.8832,10.1.1.19.26,0.224745893447
10.1.1.55.8832,10.1.1.93.111,0.122253140305
10.1.1.55.8832,10.1.1.52.6378,0.142751690933
10.1.1.55.8832,10.1.1.48.446,0.122253140305
10.1.1.20.9091,10.1.1.20.8828,0.0616125168551
10.1.1.20.9091,10.1.1.100.1923,0.111260097377
10.1.1.20.9091,10.1.1.129.3731,0.0864363071159
10.1.1.20.9091,10.1.1.121.7215,0.0616125168551
10.1.1.20.9091,10.1.1.26.1902,0.0616125168551
10.1.1.20.9091,10.1.1.49.9106,0.0740244119855
10.1.1.20.9091,10.1.1.34.9201,0.0864363071159
10.1.1.20.9091,10.1.1.131.7887,0.0988482022463
10.1.1.20.9091,10.1.1.54.9859,0.0988482022463
10.1.1.20.9091,10.1.1.63.2056,0.0988482022463
10.1.1.20.9091,10.1.1.72.3364,0.0740244119855
10.1.1.20.9091,10.1.1.134.970,0.0864363071159
10.1.1.22.4836,10.1.1.25.2992,0.160587565871
10.1.1.22.4836,10.1.1.42.9311,0.196417051443
10.1.1.22.4836,10.1.1.24.3116,0.178502308657
10.1.1.22.4836,10.1.1.100.1923,0.375564479302
10.1.1.22.4836,10.1.1.22.9812,0.0889285947274
10.1.1.40.5588,10.1.1.37.9720,0.332529238775
10.1.1.40.5588,10.1.1.100.1923,0.667470761225
10.1.1.119.2199,10.1.1.18.5015,0.353066577242
10.1.1.119.2199,10.1.1.50.7506,0.353066577242
10.1.1.119.2199,10.1.1.36.9055,0.293866845515
10.1.1.73.2297,10.1.1.187.7683,1.0
10.1.1.34.6767,10.1.1.47.4949,0.110843079592
10.1.1.34.6767,10.1.1.43.3529,0.222490253742
10.1.1.34.6767,10.1.1.144.4800,0.177831384082
10.1.1.34.6767,10.1.1.140.2403,0.110843079592
10.1.1.34.6767,10.1.1.118.6768,0.222490253742
10.1.1.34.6767,10.1.1.51.3113,0.155501949252
10.1.1.17.7866,10.1.1.143.7082,0.0821034983109
10.1.1.17.7866,10.1.1.160.3702,0.0821034983109
10.1.1.17.7866,10.1.1.39.118,0.0821034983109
10.1.1.17.7866,10.1.1.21.1067,0.123403117593
10.1.1.17.7866,10.1.1.160.2631,0.0958700380717
10.1.1.17.7866,10.1.1.143.8838,0.123403117593
10.1.1.17.7866,10.1.1.49.7954,0.0958700380717
10.1.1.17.7866,10.1.1.11.658,0.0821034983109
10.1.1.17.7866,10.1.1.117.5365,0.164702736876
10.1.1.17.7866,10.1.1.152.5459,0.06833695855
10.1.1.91.3560,10.1.1.100.1923,1.0
10.1.1.8.3023,10.1.1.8.8205,0.258102162981
10.1.1.8.3023,10.1.1.8.5684,0.225693511057
10.1.1.8.3023,10.1.1.49.8021,0.290510814904
10.1.1.8.3023,10.1.1.50.4191,0.225693511057
10.1.1.46.2080,10.1.1.46.2533,0.437217395722
10.1.1.46.2080,10.1.1.46.1489,0.562782604278
10.1.1.100.6205,10.1.1.45.9405,0.125
10.1.1.100.6205,10.1.1.144.604,0.125
10.1.1.100.6205,10.1.1.41.6931,0.125
10.1.1.100.6205,10.1.1.217.4132,0.125
10.1.1.100.6205,10.1.1.100.1923,0.125
10.1.1.100.6205,10.1.1.12.8532,0.125
10.1.1.100.6205,10.1.1.167.3624,0.125
10.1.1.100.6205,10.1.1.40.5740,0.125
10.1.1.49.402,10.1.1.119.326,1.0
10.1.1.101.8988,10.1.1.126.6515,1.0
